"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gnas1",3.46133619972865e-44,0.492058247817188,1,1,3.84312158255872e-40,"1","Gnas"
"Rpl19",3.61203646673233e-42,0.530922886157455,1,0.994,4.01044408901291e-38,"1","Rpl19"
"Rps9",6.01091020520714e-41,0.561723312130356,1,0.977,6.67391360084148e-37,"1","Rps9"
"S100a10",3.13061796743751e-40,0.420735191433156,0.537,0.225,3.47592512924587e-36,"1","S100a10"
"Rpl3",3.04407862603707e-37,0.549463608122339,1,0.983,3.37984049848896e-33,"1","Rpl3"
"Rplp0",1.22143559599017e-35,0.590679701200597,1,0.984,1.35615994222788e-31,"1","Rplp0"
"Rpsa",3.30010942806508e-35,0.495025084609855,1,0.995,3.66411149798066e-31,"1","Rpsa"
"Rps20",3.78181470052729e-34,0.469117212214407,1,0.992,4.19894886199545e-30,"1","Rps20"
"Rpl13",5.47224644627462e-34,0.468530717831386,1,0.998,6.07583522929871e-30,"1","Rpl13"
"Rps2",1.74872709110128e-30,0.470429233333294,1,0.996,1.94161168924975e-26,"1","Rps2"
"Chgb",6.44262495998973e-30,0.3754469419557,0.974,0.803,7.1532464930766e-26,"1","Chgb"
"Rps27a",8.83525745049559e-29,0.399454398217481,1,0.998,9.80978634728526e-25,"1","Rps27a"
"S100a11",3.10509930398313e-28,0.331723683645679,0.535,0.266,3.44759175721247e-24,"1","S100a11"
"Naca",4.38412490924168e-27,0.474953763540419,1,0.981,4.86769388673104e-23,"1","Naca"
"Rpl11",9.27961458997334e-26,0.42393247000528,1,0.997,1.03031560792474e-21,"1","Rpl11"
"Rps24",1.04910643920139e-25,0.404725695392941,1,0.997,1.16482287944531e-21,"1","Rps24"
"Rpl6",2.10857016378542e-25,0.443641624707813,1,0.997,2.34114545285095e-21,"1","Rpl6"
"Itm2c",6.88935232812389e-25,0.343326064255267,0.925,0.609,7.64924788991596e-21,"1","Itm2c"
"Fau",9.35564902126157e-24,0.398585238136637,1,0.996,1.03875771083067e-19,"1","Fau"
"Rpl23",1.64765598634232e-23,0.453443735423036,1,0.974,1.82939244163587e-19,"1","Rpl23"
"Rpl15",7.43654623453596e-23,0.450087569368045,1,0.985,8.25679728420527e-19,"1","Rpl15"
"Rpl21",4.82755320133838e-22,0.386587542150965,1,0.989,5.360032319446e-18,"1","Rpl21"
"Rps4x",7.01887057143554e-22,0.398375566226184,1,0.992,7.79305199546487e-18,"1","Rps4x"
"Npc2",2.97975119033307e-21,0.3407368006013,0.903,0.617,3.30841774662681e-17,"1","Npc2"
"Ssr2",4.26036782860546e-20,0.347115367524066,0.791,0.521,4.73028640010064e-16,"1","Ssr2"
"Resp18",4.48464093295257e-20,0.497528063698987,0.982,0.885,4.97929682785724e-16,"1","Resp18"
"Itm2b",1.06249541105071e-19,0.371325879402356,1,0.999,1.1796886548896e-15,"1","Itm2b"
"Rpl30",5.73126473865244e-19,0.378744009660683,1,0.991,6.3634232393258e-15,"1","Rpl30"
"Krtcap2",6.18477964884513e-19,0.407207059586802,0.912,0.678,6.86696084411275e-15,"1","Krtcap2"
"Rps15a",2.07409271976243e-18,0.34818384926565,0.987,0.968,2.30286514675223e-14,"1","Rps15a"
"Rpl18a",5.98261076776651e-18,0.393936799095007,1,0.981,6.64249273545115e-14,"1","Rpl18a"
"Rpl8",2.58432725675501e-17,0.396473119278197,1,0.977,2.86937855317508e-13,"1","Rpl8"
"Cox7c",4.78362386823997e-17,0.374618108845617,1,0.989,5.31125758090684e-13,"1","Cox7c"
"Rpl18",7.34074532210739e-17,0.421141046412086,1,0.971,8.15042953113583e-13,"1","Rpl18"
"Sec11c",2.18666483572474e-16,0.346565293496304,0.78,0.582,2.42785396710518e-12,"1","Sec11c"
"Rps16",2.45437976423254e-16,0.372021728804266,0.998,0.981,2.72509785222739e-12,"1","Rps16"
"Rps28",2.82086604458523e-16,0.311307200090635,1,0.998,3.13200756930298e-12,"1","Rps28"
"Prdx6",4.61157314908431e-16,0.309088078356533,0.934,0.682,5.12022966742831e-12,"1","Prdx6"
"Rpl27",5.0101422577104e-16,0.386469841028751,0.998,0.97,5.56276094873585e-12,"1","Rpl27"
"Rpl29",5.08890105332586e-16,0.364787734027945,1,0.957,5.6502068395077e-12,"1","Rpl29"
"Txn1",1.14917249048959e-15,0.33829753165334,0.808,0.589,1.27592621619059e-11,"1","Txn1"
"Nme1",2.58629375036836e-15,0.367931061947125,0.954,0.77,2.87156195103399e-11,"1","Nme1"
"Rpl35",2.71749219265753e-15,0.338348279258721,1,0.99,3.01723158150765e-11,"1","Rpl35"
"Ostc",2.82572876625621e-15,0.363642563408903,0.932,0.684,3.13740664917427e-11,"1","Ostc"
"Gapdh1",3.96555585438895e-15,0.351974710801496,1,0.973,4.40295666512805e-11,"1","Gapdh"
"Tmed3",5.3722062260668e-15,0.323169112145501,0.749,0.55,5.96476057280197e-11,"1","Tmed3"
"Cnpy2",5.90109673010646e-15,0.353442555981938,0.883,0.664,6.5519876994372e-11,"1","Cnpy2"
"Rpl35a",6.49999257285182e-15,0.324132509403885,1,0.995,7.21694175363738e-11,"1","Rpl35a"
"Rps19",7.47935410466376e-15,0.29401215838523,1,0.99,8.30432686240818e-11,"1","Rps19"
"Eif3f",8.1154758060749e-15,0.339062557590041,0.744,0.563,9.01061278748496e-11,"1","Eif3f"
"Rps11",9.27100184932701e-15,0.319850035589246,1,0.986,1.02935933533078e-10,"1","Rps11"
"Ddost",1.07572123219243e-14,0.300145341678348,0.888,0.647,1.19437328410326e-10,"1","Ddost"
"Rpl9",3.2958253258939e-14,0.316205192574448,1,0.996,3.65935485933999e-10,"1","Rpl9"
"Rpl39",3.88368026272701e-14,0.312052001757584,1,0.995,4.3120501957058e-10,"1","Rpl39"
"Rps10",4.15206924235035e-14,0.354523403871308,1,0.989,4.61004247978159e-10,"1","Rps10"
"Rpl24",1.06499543163487e-13,0.335627405025509,1,0.992,1.18246442774419e-09,"1","Rpl24"
"Rpl12",1.99187614143981e-13,0.326420281493962,0.87,0.679,2.21158007984063e-09,"1","Rpl12"
"Rps3",2.03299583855192e-13,0.354083007753855,1,0.987,2.25723527954419e-09,"1","Rps3"
"Tmsb10",2.59156840846367e-13,0.338757090568508,0.998,0.939,2.87741840391721e-09,"1","Tmsb10"
"Epcam",2.905391112835e-13,0.320170155044247,0.967,0.79,3.2258557525807e-09,"1","Epcam"
"Rps5",4.90085115602368e-13,0.330888903925337,1,0.981,5.44141503853309e-09,"1","Rps5"
"Pcsk1n1",5.73869108735161e-13,0.276834717759168,1,0.998,6.3716687142865e-09,"1","Pcsk1n"
"Cpq",7.15652159605766e-13,0.275727841031473,0.877,0.642,7.94588592810282e-09,"1","Cpq"
"Sec11a",8.87517444676026e-13,0.302159326481473,0.747,0.544,9.85410618823791e-09,"1","Sec11a"
"Selenos",1.8802192446978e-12,0.258685365630572,0.857,0.619,2.08760742738797e-08,"1","Selenos"
"Rps13",5.6072698479832e-12,0.318705279109169,0.998,0.97,6.22575171221575e-08,"1","Rps13"
"Rps23",1.64318261290176e-11,0.303088048116291,0.996,0.981,1.82442565510482e-07,"1","Rps23"
"Scand1",2.136902984611e-11,0.300752219188468,0.846,0.664,2.3726033838136e-07,"1","Scand1"
"Akr1a1",5.31913191359028e-11,0.277811285996263,0.841,0.689,5.90583216365929e-07,"1","Akr1a1"
"Rps27l",9.6516288845177e-11,0.301386001765975,0.872,0.682,1.071620355048e-06,"1","Rps27l"
"Rpl32",2.62711979437513e-10,0.259223616956791,1,0.977,2.91689110769471e-06,"1","Rpl32"
"Clic1",7.17972332735601e-10,0.300322278218542,0.775,0.613,7.97164681036337e-06,"1","Clic1"
"Srp9",1.12222570608051e-09,0.30507127816486,0.954,0.813,1.24600720146119e-05,"1","Srp9"
"Rpl22",1.43580600278734e-09,0.33924585251941,1,0.962,1.59417540489479e-05,"1","Rpl22"
"Rpl10a",1.60376569503314e-09,0.346083624184234,0.996,0.936,1.78066105119529e-05,"1","Rpl10a"
"Micos13",2.30536958662963e-09,0.301481907480999,0.916,0.792,2.55965185203488e-05,"1","Micos13"
"Sec61b",2.41758852779542e-09,0.366798400877491,0.982,0.87,2.68424854241126e-05,"1","Sec61b"
"Cox7b",3.30881641778782e-09,0.274298633691522,0.767,0.608,3.67377886866982e-05,"1","Cox7b"
"Cope",4.63435612349644e-09,0.266312805777099,0.89,0.704,5.1455256039181e-05,"1","Cope"
"Psma7",1.07372989911688e-08,0.311438736316284,0.914,0.78,0.000119216230698948,"1","Psma7"
"Cst3",1.18469855915866e-08,0.281571826488762,1,0.989,0.000131537081023386,"1","Cst3"
"Scp2",1.61157630272241e-08,0.29167638109864,0.822,0.707,0.00017893331689127,"1","Scp2"
"Eef1a1",2.60956130073639e-08,0.306414625752027,1,0.991,0.000289739591220762,"1","Eef1a1"
"Nme2",3.30305388371846e-08,0.312817840484487,0.991,0.865,0.000366738072709261,"1","Nme2"
"Eef1b2",3.37497372013549e-08,0.31600299290899,0.932,0.784,0.000374723332146644,"1","Eef1b2"
"Polr1d",6.61868795824688e-08,0.258847626661819,0.778,0.623,0.000734872924004151,"1","Polr1d"
"Lamtor2",1.23491244772817e-07,0.252319702450727,0.934,0.759,0.00137112329071259,"1","Lamtor2"
"Npm1",1.71324191685629e-07,0.311975125010098,0.996,0.939,0.00190221250028554,"1","Npm1"
"Stmn1",1.85126758799156e-07,0.344914600675894,0.998,0.933,0.00205546240294703,"1","Stmn1"
"Nnat1",3.72325688936413e-07,0.254421468801592,0.996,0.996,0.004133932124261,"1","Nnat"
"Pdia6",6.85523949995069e-07,0.287702917973198,0.925,0.773,0.00761137241679525,"1","Pdia6"
"Ndufb4",1.67736354706687e-06,0.260975605930598,0.98,0.881,0.0186237674630835,"1","Ndufb4"
"Ndufb10",2.1343417088454e-06,0.26946516959795,0.907,0.776,0.0236975959933105,"1","Ndufb10"
"Rpl7a",3.07677044287431e-06,0.291315267931176,0.991,0.894,0.0341613822272334,"1","Rpl7a"
"Rpl36a",4.13264672271141e-06,0.291256729552178,0.982,0.931,0.0458847765622647,"1","Rpl36a"
"Peg3",4.9259816412408e-45,1.08600438271045,0.969,0.936,5.46931741626966e-41,"2","Peg3"
"Nrxn1",2.1354320650263e-43,0.927375090502856,0.805,0.657,2.3709702217987e-39,"2","Nrxn1"
"Zbtb20",1.83920158009382e-40,0.858142406395188,0.995,0.948,2.04206551437817e-36,"2","Zbtb20"
"Map2",9.45335255507443e-31,0.6776316761494,0.618,0.408,1.04960573418991e-26,"2","Map2"
"Atrx",2.62505715006884e-29,0.71762547383532,0.545,0.335,2.91460095372143e-25,"2","Atrx"
"Hnrnpa2b1",1.93236360211199e-28,0.813909126021945,0.964,0.886,2.14550330742495e-24,"2","Hnrnpa2b1"
"Son",3.64782244349144e-28,0.637220619284839,0.982,0.977,4.05017725900854e-24,"2","Son"
"Nktr",1.34691413481685e-25,0.728828755948297,0.784,0.675,1.49547876388715e-21,"2","Nktr"
"Lars2",1.77844279224069e-24,0.831280583492548,0.504,0.294,1.97460503222484e-20,"2","Lars2"
"Jmjd1c",3.51196777621496e-24,0.926809473662453,0.649,0.486,3.89933782193147e-20,"2","Jmjd1c"
"Cacna1d",1.76652822299347e-23,0.657859483413782,0.561,0.377,1.96137628598965e-19,"2","Cacna1d"
"Dst",4.93818512019343e-23,0.516532152527389,0.444,0.239,5.48286693895077e-19,"2","Dst"
"Rb1cc1",2.19574856200893e-21,0.391190017290923,0.351,0.164,2.43793962839851e-17,"2","Rb1cc1"
"Kmt2a",4.46065213022433e-20,0.569482555326926,0.509,0.326,4.95266206018808e-16,"2","Kmt2a"
"Zfhx4",6.54628538446486e-19,0.571053335299883,0.439,0.27,7.26834066237134e-15,"2","Zfhx4"
"Snrnp70",1.0069462760196e-18,0.531895886741979,0.748,0.68,1.11801245026456e-14,"2","Snrnp70"
"Ash1l",2.2239608276753e-17,0.462639165528163,0.455,0.278,2.46926370696789e-13,"2","Ash1l"
"Ttc3",2.31627733489912e-17,0.478637661507603,0.743,0.658,2.57176272493849e-13,"2","Ttc3"
"Vps13b",2.97948529955509e-17,0.346705485352849,0.33,0.163,3.30812252809601e-13,"2","Vps13b"
"Tasor",5.66081562990783e-17,0.412120883266442,0.356,0.187,6.28520359388666e-13,"2","Tasor"
"Ryr2",7.01354894935315e-17,0.3720235208311,0.299,0.141,7.7871433984668e-13,"2","Ryr2"
"Ppp1r9a",8.70171131133851e-17,0.415511667081602,0.439,0.267,9.66151006897915e-13,"2","Ppp1r9a"
"Pclo",1.75466834363355e-16,0.526178245611538,0.457,0.292,1.94820826193633e-12,"2","Pclo"
"Nisch",1.93938654592927e-16,0.541998366506439,0.59,0.456,2.15330088194526e-12,"2","Nisch"
"Zcchc7",3.66144953460667e-16,0.484842663585342,0.486,0.333,4.06530741827379e-12,"2","Zcchc7"
"Nfat5",1.61082990988339e-15,0.524562338727014,0.392,0.238,1.78850444894353e-11,"2","Nfat5"
"Msi2",1.63096842085741e-15,0.544786636744281,0.551,0.425,1.81086423767798e-11,"2","Msi2"
"Fry",2.97360128859804e-15,0.330148601692331,0.234,0.101,3.30158951073041e-11,"2","Fry"
"Syne2",5.28396812887469e-15,0.456940937666259,0.429,0.272,5.86678981348957e-11,"2","Syne2"
"Setd5",5.65503379461095e-15,0.394319147443619,0.413,0.25,6.27878402215654e-11,"2","Setd5"
"Zdbf2",7.85596999933528e-15,0.586513878535743,0.517,0.361,8.72248349026196e-11,"2","Zdbf2"
"Med13",1.87273142130831e-14,0.260888365052867,0.26,0.12,2.07929369707862e-10,"2","Med13"
"Sptbn1",2.70602609906855e-14,0.419382120448403,0.564,0.421,3.00450077779581e-10,"2","Sptbn1"
"Tulp4",2.90980060554085e-14,0.48951571523812,0.522,0.386,3.230751612332e-10,"2","Tulp4"
"Herc1",3.96831619623616e-14,0.435475263751789,0.403,0.254,4.406021472681e-10,"2","Herc1"
"Dhx9",4.90046285326463e-14,0.473554111002796,0.46,0.311,5.44098390597971e-10,"2","Dhx9"
"Sorbs2",1.08535392768343e-13,0.263578921802096,0.249,0.116,1.20506846590691e-09,"2","Sorbs2"
"Nbea",1.47356727259026e-13,0.465454656962764,0.431,0.297,1.63610174275697e-09,"2","Nbea"
"Scai",1.67413354302915e-13,0.255776401395143,0.242,0.111,1.85879047282527e-09,"2","Scai"
"Csde1",1.70515317627832e-13,0.405149909992985,0.481,0.331,1.89323157162182e-09,"2","Csde1"
"Tnrc6b",1.76908934576639e-13,0.425540025224914,0.587,0.478,1.96421990060442e-09,"2","Tnrc6b"
"Eml5",2.07118489187937e-13,0.352178587986621,0.268,0.133,2.29963658545367e-09,"2","Eml5"
"Cdc42bpa",2.944394425217e-13,0.365578091229929,0.332,0.187,3.26916113031843e-09,"2","Cdc42bpa"
"Tnks2",5.21301533719006e-13,0.352027253477153,0.442,0.289,5.78801092888213e-09,"2","Tnks2"
"Usp9x",5.49656062136539e-13,0.445564354412563,0.449,0.308,6.10283125790199e-09,"2","Usp9x"
"Ubr5",6.17800857394272e-13,0.35190056139737,0.382,0.234,6.8594429196486e-09,"2","Ubr5"
"Gria2",6.31312375692519e-13,0.553684891683854,0.473,0.345,7.00946130731404e-09,"2","Gria2"
"Dync2h1",7.54313593722844e-13,0.341219275696417,0.369,0.221,8.37514383110473e-09,"2","Dync2h1"
"Ankrd17",8.01142498434191e-13,0.313594410850679,0.382,0.229,8.89508516011482e-09,"2","Ankrd17"
"Dop1a",1.10506464947551e-12,0.295393905995797,0.262,0.133,1.22695328031265e-08,"2","Dop1a"
"Prrc2c",1.14211530203173e-12,0.435919595768973,0.514,0.373,1.26809061984583e-08,"2","Prrc2c"
"Dmxl1",2.04642219067943e-12,0.331970241345031,0.379,0.234,2.27214255831137e-08,"2","Dmxl1"
"Zmynd8",2.11721676427458e-12,0.382828918368508,0.481,0.346,2.35074577337406e-08,"2","Zmynd8"
"Gprasp1",2.16463181243014e-12,0.544242981078107,0.543,0.434,2.40339070134119e-08,"2","Gprasp1"
"Birc6",2.41816908672109e-12,0.336467524993701,0.371,0.227,2.68489313698643e-08,"2","Birc6"
"Rc3h2",3.00824020584707e-12,0.321873950953438,0.335,0.19,3.34004910055201e-08,"2","Rc3h2"
"Cspp1",3.21393996741411e-12,0.522570779702642,0.545,0.448,3.56843754581989e-08,"2","Cspp1"
"Pcdh9",3.87357400703457e-12,0.389884692824205,0.387,0.241,4.30082922001048e-08,"2","Pcdh9"
"Bclaf1",4.04671790242212e-12,0.414882404133469,0.499,0.381,4.49307088705928e-08,"2","Bclaf1"
"R3hdm1",4.25584566828205e-12,0.382762850315426,0.538,0.393,4.72526544549356e-08,"2","R3hdm1"
"Hnrnph1",4.51431694039901e-12,0.475103098174285,0.577,0.449,5.01224609892502e-08,"2","Hnrnph1"
"Kat6a",4.96086256451133e-12,0.292230974989543,0.252,0.129,5.50804570537693e-08,"2","Kat6a"
"Macf1",5.62275317056636e-12,0.454091603393321,0.436,0.312,6.24294284527983e-08,"2","Macf1"
"Pnisr",6.41797981096059e-12,0.42871243617592,0.483,0.363,7.12588298410954e-08,"2","Pnisr"
"Atxn1",6.86527137526199e-12,0.289200286914067,0.327,0.185,7.62251080795339e-08,"2","Atxn1"
"Tnik",8.01085639185851e-12,0.334210372876567,0.34,0.201,8.89445385188051e-08,"2","Tnik"
"Atf7ip",8.7361505653622e-12,0.271611475091191,0.312,0.177,9.69974797272165e-08,"2","Atf7ip"
"Ppp3ca",1.13405747589189e-11,0.366120799008078,0.538,0.408,1.25914401548277e-07,"2","Ppp3ca"
"Trrap",1.27012000963555e-11,0.300956888977548,0.294,0.162,1.41021424669835e-07,"2","Trrap"
"Nr3c2",1.39247897336892e-11,0.288255163138502,0.265,0.141,1.54606940413151e-07,"2","Nr3c2"
"Setd2",1.65684270982415e-11,0.268789679434633,0.283,0.152,1.83959246071775e-07,"2","Setd2"
"Taok2",1.69080581773588e-11,0.31845572517002,0.301,0.171,1.87730169943215e-07,"2","Taok2"
"Ddx5",2.76630868981044e-11,0.367487471125192,0.99,0.976,3.07143253829653e-07,"2","Ddx5"
"Bptf",7.19061184153293e-11,0.345205871854751,0.457,0.321,7.98373632765402e-07,"2","Bptf"
"Zfhx3",7.4668451382216e-11,0.363420975924201,0.395,0.258,8.29043815696744e-07,"2","Zfhx3"
"Kmt2c",9.01999613997471e-11,0.365323729904438,0.369,0.242,1.00149017142139e-06,"2","Kmt2c"
"Ranbp2",1.2326305522659e-10,0.293725319746472,0.335,0.204,1.36858970218083e-06,"2","Ranbp2"
"Fgd4",1.35450167945818e-10,0.274121548241715,0.283,0.16,1.50390321470242e-06,"2","Fgd4"
"Taok1",1.39051663731201e-10,0.316534089281814,0.327,0.2,1.54389062240753e-06,"2","Taok1"
"Usp33",1.4465983508236e-10,0.344484059595304,0.369,0.239,1.60615814891945e-06,"2","Usp33"
"Mdm4",1.54727881188896e-10,0.331392495877007,0.338,0.212,1.71794366484032e-06,"2","Mdm4"
"Mga",1.57202514049856e-10,0.383162218477783,0.382,0.259,1.74541951349555e-06,"2","Mga"
"Tcf4",2.63647436853327e-10,0.466471912140145,0.455,0.328,2.92727749138249e-06,"2","Tcf4"
"Dock7",2.65910258856537e-10,0.307942928185787,0.343,0.214,2.95240160408412e-06,"2","Dock7"
"Prox1",2.76826495951484e-10,0.321517138089546,0.384,0.252,3.07360458454932e-06,"2","Prox1"
"Tnrc6a",2.88838598207414e-10,0.375436557285628,0.574,0.465,3.20697495589692e-06,"2","Tnrc6a"
"Lrba",2.96357331357542e-10,0.280771844650456,0.304,0.181,3.29045545006278e-06,"2","Lrba"
"Kcnj6",3.12287575711759e-10,0.278735600143854,0.296,0.174,3.46732895312766e-06,"2","Kcnj6"
"Ppp4r3a",3.19943848960956e-10,0.264461415974071,0.304,0.178,3.55233655501349e-06,"2","Ppp4r3a"
"Hook1",4.45118060609247e-10,0.288863543015499,0.345,0.215,4.94214582694447e-06,"2","Hook1"
"Mrtfb",5.42882998735234e-10,0.268429864966304,0.283,0.164,6.02762993495731e-06,"2","Mrtfb"
"Brd8",5.47391336382836e-10,0.360035580980173,0.46,0.344,6.07768600785863e-06,"2","Brd8"
"Mkln1",5.58914137542684e-10,0.358107764595655,0.345,0.227,6.20562366913642e-06,"2","Mkln1"
"Ago2",5.73731937475895e-10,0.26963976940608,0.306,0.183,6.37014570179487e-06,"2","Ago2"
"Luc7l2",6.90791221683665e-10,0.489691571448755,0.714,0.689,7.66985493435374e-06,"2","Luc7l2"
"Ank3",6.94750935822082e-10,0.345412633791075,0.473,0.352,7.71381964043258e-06,"2","Ank3"
"Ralgapa1",7.77020144440225e-10,0.337873205409266,0.361,0.24,8.62725466371981e-06,"2","Ralgapa1"
"Frmd4a",9.76305905959277e-10,0.299916733892196,0.27,0.157,1.08399244738658e-05,"2","Frmd4a"
"Arhgap21",1.20419964812631e-09,0.293511698295406,0.283,0.165,1.33702286931464e-05,"2","Arhgap21"
"Trip12",1.22648049560726e-09,0.363538111071498,0.374,0.257,1.36176129427274e-05,"2","Trip12"
"Ecpas",1.27861955660469e-09,0.259540210665578,0.317,0.19,1.41965129369819e-05,"2","Ecpas"
"Rev3l",1.43544735532982e-09,0.289267196061695,0.33,0.205,1.5937771986227e-05,"2","Rev3l"
"Unc80",1.47608924293427e-09,0.371789124644743,0.481,0.367,1.63890188642992e-05,"2","Unc80"
"Tardbp",1.67190219234816e-09,0.31859623727495,0.369,0.246,1.85631300416416e-05,"2","Tardbp"
"Phip",1.99914587692347e-09,0.452394355207581,0.442,0.335,2.21965166714813e-05,"2","Phip"
"Dicer1",2.32262138944041e-09,0.292745020608116,0.312,0.197,2.57880652869569e-05,"2","Dicer1"
"Nedd4",2.40452997069036e-09,0.329125236882009,0.712,0.683,2.6697496264575e-05,"2","Nedd4"
"Prpf4b",2.43280353939204e-09,0.398497823128913,0.535,0.458,2.70114176978698e-05,"2","Prpf4b"
"Celf1",2.70400528196847e-09,0.310841188188351,0.374,0.254,3.00225706456959e-05,"2","Celf1"
"Ptprd",2.79367439828224e-09,0.35387720325333,0.387,0.271,3.10181668441277e-05,"2","Ptprd"
"App",3.19179459829433e-09,0.299383744680331,0.81,0.771,3.54384954248619e-05,"2","App"
"Cops2",3.36911216181809e-09,0.294737335146055,0.34,0.221,3.74072523326663e-05,"2","Cops2"
"Mycbp2",3.71428221808433e-09,0.412071378972084,0.535,0.462,4.12396754673903e-05,"2","Mycbp2"
"Acadsb",4.70570009035573e-09,0.28698115959585,0.33,0.214,5.22473881032197e-05,"2","Acadsb"
"Aff4",6.27686274820992e-09,0.436200987839463,0.481,0.386,6.96920070933747e-05,"2","Aff4"
"Nipbl",6.46291316347418e-09,0.33350337083608,0.39,0.277,7.17577248540538e-05,"2","Nipbl"
"Nfx1",7.04066807765717e-09,0.286726442276091,0.348,0.233,7.81725376662275e-05,"2","Nfx1"
"Tmem30a",7.86697551320995e-09,0.351156123120736,0.522,0.443,8.73470291231701e-05,"2","Tmem30a"
"Hnrnpu",8.29087990791085e-09,0.510670539398617,0.527,0.448,9.20536396175342e-05,"2","Hnrnpu"
"Fnbp1l",8.3198282997541e-09,0.319728666562767,0.449,0.322,9.23750536121698e-05,"2","Fnbp1l"
"Csnk1a1",8.59413529741968e-09,0.320665817602155,0.761,0.733,9.54206842072507e-05,"2","Csnk1a1"
"Nsd1",8.76865401629044e-09,0.334725746843518,0.408,0.296,9.73583655428728e-05,"2","Nsd1"
"Slc24a2",8.77917418615309e-09,0.303737365900662,0.353,0.243,9.74751709888577e-05,"2","Slc24a2"
"Chd4",9.87837311435755e-09,0.392656060086898,0.551,0.48,0.000109679576688712,"2","Chd4"
"Fcho2",1.01522812830332e-08,0.286728098555861,0.294,0.182,0.000112720779085517,"2","Fcho2"
"Ogt",1.21755490132951e-08,0.42343245797917,0.371,0.266,0.000135185120694616,"2","Ogt"
"Hdlbp",2.27041544505555e-08,0.366067499186924,0.364,0.259,0.000252084226864517,"2","Hdlbp"
"Zfp638",3.07403968619411e-08,0.286313624787968,0.374,0.259,0.000341310626358132,"2","Zfp638"
"Usp34",3.23671114092324e-08,0.347395399344188,0.496,0.397,0.000359372037976707,"2","Usp34"
"Srrm2",4.2432821998415e-08,0.295241072509093,0.951,0.921,0.000471131622648402,"2","Srrm2"
"Ncor1",4.76244807971161e-08,0.344096182460745,0.639,0.614,0.00052877461029038,"2","Ncor1"
"Wnk1",5.17738942973728e-08,0.38540865195506,0.421,0.316,0.00057484554838373,"2","Wnk1"
"Dnm1l",5.44622639442453e-08,0.345717109548636,0.377,0.286,0.000604694516572955,"2","Dnm1l"
"Skil",5.84155557204517e-08,0.309592704544654,0.353,0.244,0.000648587915164175,"2","Skil"
"Akap11",6.39697194382365e-08,0.324169289712745,0.395,0.289,0.00071025579492274,"2","Akap11"
"Rock2",6.91757874251153e-08,0.263223779383226,0.301,0.2,0.000768058767781055,"2","Rock2"
"Ywhaz",7.1820381215597e-08,0.349820694020152,0.564,0.482,0.000797421692636773,"2","Ywhaz"
"Dnajc10",7.85046529619698e-08,0.27244451605207,0.345,0.243,0.000871637161836751,"2","Dnajc10"
"Xrn1",8.38211973020072e-08,0.266353257975516,0.327,0.218,0.000930666753644186,"2","Xrn1"
"Ptbp3",1.10738009964217e-07,0.334031183028017,0.4,0.298,0.0012295241246327,"2","Ptbp3"
"Kmt2e",1.12618857613364e-07,0.315129561044691,0.452,0.351,0.00125040717608118,"2","Kmt2e"
"Picalm",1.3116848734496e-07,0.264382593055435,0.343,0.232,0.00145636371499109,"2","Picalm"
"Eprs",1.45519607353026e-07,0.469160913189791,0.483,0.389,0.00161570420044064,"2","Eprs"
