"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Plpp3",2.00078975845848e-81,0.580739534516204,0.378,0.01,2.22147686881645e-77,"7","Plpp3"
"Selenbp1",4.12837962084542e-80,0.313709286618602,0.2,0.001,4.58373989302466e-76,"7","Selenbp1"
"Dchs1",4.56033834386754e-80,0.261241866724466,0.2,0.001,5.06334366319613e-76,"7","Dchs1"
"Gpx8",3.26493264828089e-79,0.554639605816463,0.4,0.012,3.62505471938627e-75,"7","Gpx8"
"Fhad1",4.87068748898563e-79,0.6273015223379,0.289,0.005,5.40792431902075e-75,"7","Fhad1"
"Nid1",1.19120416794264e-78,0.285327485248779,0.222,0.002,1.32259398766671e-74,"7","Nid1"
"Rras",4.00833434344965e-77,0.81864394101266,0.578,0.031,4.45045362153214e-73,"7","Rras"
"Efemp2",1.62659585307855e-76,0.358971067051796,0.267,0.004,1.80600937567312e-72,"7","Efemp2"
"Rgs3",3.0515468845048e-75,0.906352084753769,0.556,0.029,3.38813250586568e-71,"7","Rgs3"
"Notch1",7.32882476324665e-74,0.338647360285236,0.2,0.002,8.13719413463275e-70,"7","Notch1"
"Cldn10",1.10756882262239e-73,0.545384191282678,0.222,0.002,1.22973366375765e-69,"7","Cldn10"
"Kcna2",2.35978870556306e-73,0.477675192265483,0.267,0.005,2.62007339978667e-69,"7","Kcna2"
"Cxcl1",3.98607353187907e-71,2.17483351447094,0.489,0.023,4.42573744244533e-67,"7","Cxcl1"
"Heyl",2.57720318313668e-70,0.537079180448346,0.356,0.011,2.86146869423665e-66,"7","Heyl"
"Ier3",1.04955824812013e-69,1.24093336589033,0.6,0.039,1.16532452288778e-65,"7","Ier3"
"Pcdh7",3.6596914513534e-69,0.2847314534118,0.222,0.003,4.06335541843768e-65,"7","Pcdh7"
"Ldhb",2.24875773144235e-68,0.860979178940669,0.667,0.049,2.49679570922045e-64,"7","Ldhb"
"Mafb",2.85198572938036e-68,0.598845412396989,0.333,0.01,3.16655975533102e-64,"7","Mafb"
"Slc1a3",3.16118581783191e-68,0.587082648165285,0.422,0.017,3.50986461353877e-64,"7","Slc1a3"
"Tpm4",3.75231143510527e-68,0.889067193000564,0.6,0.039,4.16619138639738e-64,"7","Tpm4"
"Dapl12",4.47537915944392e-68,1.67960642436083,0.778,0.073,4.96901348073058e-64,"7","Dapl1"
"Nfix",3.27972745397114e-67,0.550516775786247,0.4,0.015,3.64148139214416e-63,"7","Nfix"
"Paqr6",3.11319517522541e-65,0.355999500520505,0.289,0.007,3.45658060305277e-61,"7","Paqr6"
"Nfia",3.13087489562359e-65,1.18437462588559,0.778,0.075,3.47621039661087e-61,"7","Nfia"
"Lypd1",3.72237674156857e-65,0.28354012795939,0.222,0.003,4.13295489616359e-61,"7","Lypd1"
"Rarres2",6.79111726771024e-64,0.387207099267993,0.2,0.002,7.54017750233868e-60,"7","Rarres2"
"Spats2l",1.15028945208806e-61,0.30894004247073,0.222,0.004,1.27716637865338e-57,"7","Spats2l"
"Cxcl10",7.00706559277766e-60,1.07705617215698,0.267,0.007,7.77994492766104e-56,"7","Cxcl10"
"Psat1",7.01767426630388e-60,0.529409959553749,0.378,0.016,7.7917237378772e-56,"7","Psat1"
"Pax6",1.23744179608169e-59,0.258855273887588,0.2,0.003,1.3739316261895e-55,"7","Pax6"
"Kazald1",5.9685406317752e-56,0.545979239771579,0.222,0.005,6.62687066346e-52,"7","Kazald1"
"Pdk4",6.99216280424236e-56,0.68962526961496,0.222,0.005,7.76339836155029e-52,"7","Pdk4"
"Nr4a3",2.49716057585712e-55,1.26802185942197,0.533,0.039,2.77259738737416e-51,"7","Nr4a3"
"Gsn",2.72951247628274e-55,1.6023567807233,0.667,0.065,3.03057770241673e-51,"7","Gsn"
"Klf6",3.61772325509525e-55,2.44516348999898,0.978,0.179,4.01675813013226e-51,"7","Klf6"
"Tagln2",4.60439783652263e-55,1.25151277225654,0.667,0.065,5.11226291789108e-51,"7","Tagln2"
"Csrp2",5.03782385307705e-54,0.826043072880768,0.311,0.012,5.59349582407145e-50,"7","Csrp2"
"Ttyh1",5.0618750379654e-54,0.401351281588263,0.289,0.01,5.62019985465299e-50,"7","Ttyh1"
"Serping1",1.01346106040888e-53,0.379474639804332,0.267,0.008,1.12524581537198e-49,"7","Serping1"
"Col1a21",1.23107868127616e-53,0.626394763147419,0.422,0.023,1.36686665982092e-49,"7","Col1a2"
"Arc",1.32427876804617e-53,0.826036145190122,0.511,0.035,1.47034671616167e-49,"7","Arc"
"Ngb",1.82428081497171e-52,0.635073524275904,0.444,0.027,2.02549898886309e-48,"7","Ngb"
"Pnp",2.33274736233226e-52,1.35399213267072,0.889,0.132,2.59004939639751e-48,"7","Pnp"
"Glul",2.52955132902208e-52,1.33981407277957,0.8,0.102,2.80856084061321e-48,"7","Glul"
"Ifitm2",5.0160634980198e-52,1.28480296423195,0.8,0.102,5.56933530185138e-48,"7","Ifitm2"
"Rab38",5.95996630586167e-52,0.354812585570063,0.244,0.007,6.61735058939821e-48,"7","Rab38"
"Lamb2",1.23823448552863e-50,0.281754982290226,0.222,0.005,1.37481174928243e-46,"7","Lamb2"
"Lrrc4c",1.79414701943511e-50,0.860486810939577,0.756,0.088,1.9920414356788e-46,"7","Lrrc4c"
"Cryab",3.34645066967232e-50,1.05201377753498,0.244,0.007,3.71556417853718e-46,"7","Cryab"
"Csrp1",4.6868351631662e-50,0.569539802774251,0.356,0.017,5.20379308166343e-46,"7","Csrp1"
"Id4",3.0739228851753e-49,1.16093124344432,0.533,0.045,3.41297657941014e-45,"7","Id4"
"Fam107a",1.11155186032742e-48,0.699782195167693,0.4,0.024,1.23415603052153e-44,"7","Fam107a"
"Gstt31",1.79350447805142e-47,0.546992274747767,0.356,0.019,1.9913280219805e-43,"7","Gstt3"
"Nrp2",2.50819734181653e-47,0.255877574087693,0.2,0.005,2.7848515086189e-43,"7","Nrp2"
"Anxa21",3.93418916538994e-47,0.823059822763479,0.511,0.041,4.36813023033245e-43,"7","Anxa2"
"S100a101",2.73840176000298e-45,1.52680942810287,0.8,0.119,3.04044747413131e-41,"7","S100a10"
"Ccl2",2.83979261414571e-45,0.804770820101327,0.2,0.005,3.15302173948598e-41,"7","Ccl2"
"Rab13",4.75777744864552e-45,0.378881548309489,0.244,0.008,5.28256030123112e-41,"7","Rab13"
"Ier5",5.27178506120402e-45,0.986098438620552,0.711,0.09,5.85326295345482e-41,"7","Ier5"
"Apoe",1.85575427414074e-44,4.92845063168713,0.844,0.167,2.06044397057847e-40,"7","Apoe"
"Marcks",3.3529597884517e-44,1.22958493332178,0.756,0.107,3.72279125311793e-40,"7","Marcks"
"Sspn",3.87726557728941e-44,0.517106698854592,0.378,0.023,4.30492797046443e-40,"7","Sspn"
"Egr2",1.54941587951933e-43,0.98884440691888,0.689,0.083,1.72031645103032e-39,"7","Egr2"
"Cnn3",3.25533399454285e-42,1.3086599890794,0.889,0.174,3.61439733414092e-38,"7","Cnn3"
"Mgst1",4.23634498502047e-42,1.13707652666484,0.933,0.172,4.70361383686822e-38,"7","Mgst1"
"Bcam",4.81889154962589e-42,0.398984267044347,0.244,0.009,5.35041528754963e-38,"7","Bcam"
"Cavin3",1.87404667102158e-41,0.673014496382667,0.533,0.052,2.08075401883526e-37,"7","Cavin3"
"Gprc5c",6.26439418311524e-41,0.348301950746392,0.267,0.012,6.95535686151285e-37,"7","Gprc5c"
"Ctf1",8.23120450619216e-41,0.327350700144486,0.244,0.01,9.13910636322515e-37,"7","Ctf1"
"Plaat3",1.93249730569923e-39,0.681582684538657,0.356,0.024,2.14565175851785e-35,"7","Plaat3"
"Tspan12",6.40187662807721e-38,0.442428446333508,0.378,0.027,7.10800362015412e-34,"7","Tspan12"
"Lgals11",1.08438082080669e-37,0.810409121551578,0.533,0.058,1.20398802534167e-33,"7","Lgals1"
"Atf31",1.28701858701477e-37,2.27917671545468,0.867,0.192,1.4289767371625e-33,"7","Atf3"
"Ptgfrn",1.46596147569587e-37,0.486936124697625,0.378,0.028,1.62765702646513e-33,"7","Ptgfrn"
"Plk3",4.3762105787129e-37,0.371193464720531,0.267,0.013,4.85890660554494e-33,"7","Plk3"
"Pmp22",4.48651904607596e-37,0.411053841222361,0.311,0.019,4.98138209685814e-33,"7","Pmp22"
"Srf",1.46382294102208e-36,0.726280707920144,0.556,0.064,1.62528261141682e-32,"7","Srf"
"Nr2f1",5.95182097304065e-36,0.375328110451734,0.222,0.009,6.60830682636703e-32,"7","Nr2f1"
"Tspo",1.2511840612212e-35,0.374943679602164,0.333,0.022,1.3891896631739e-31,"7","Tspo"
"Ctsz",1.69655852434635e-35,0.567980431402702,0.422,0.037,1.88368892958176e-31,"7","Ctsz"
"Crip2",6.81817562417484e-35,0.944326149538509,0.667,0.102,7.57022039552132e-31,"7","Crip2"
"Rab29",2.03693488704513e-34,0.343585330146809,0.267,0.015,2.26160880508621e-30,"7","Rab29"
"Maff",5.50466164658007e-34,1.138295533954,0.533,0.066,6.11182582619786e-30,"7","Maff"
"Rnd1",1.82680488941418e-33,0.345941712934259,0.244,0.012,2.02830146871656e-29,"7","Rnd1"
"Cdh11",2.62838433279046e-33,0.251126001111116,0.2,0.008,2.91829512469725e-29,"7","Cdh11"
"Otud1",3.10053814907918e-33,0.55808860478359,0.4,0.036,3.44252750692261e-29,"7","Otud1"
"Clic4",5.65736998474037e-33,0.412227241076301,0.267,0.015,6.28137789405724e-29,"7","Clic4"
"Galnt18",7.00269130717279e-33,0.445914622111756,0.333,0.025,7.77508815835395e-29,"7","Galnt18"
"Tent5b",1.34213447980545e-32,0.50385771654187,0.222,0.01,1.49017191292799e-28,"7","Tent5b"
"Htra1",6.89220164502293e-32,0.450575999481619,0.311,0.022,7.65241148646895e-28,"7","Htra1"
"Atp1b2",8.40449432953725e-32,0.804701644342359,0.578,0.082,9.33151005408521e-28,"7","Atp1b2"
"Npnt",1.55791396010987e-31,0.296495276104085,0.222,0.011,1.72975186990999e-27,"7","Npnt"
"Smim3",4.89163375494304e-31,0.345352256320997,0.244,0.014,5.43118095811326e-27,"7","Smim3"
"Gpha2",7.820103048368e-31,3.98227275787625,0.911,0.31,8.682660414603e-27,"7","Gpha2"
"Gpm6a1",2.95422060928241e-30,0.551215888137726,0.4,0.04,3.28007114248626e-26,"7","Gpm6a"
"Zfp36l2",4.32080892192826e-29,0.886778108758505,0.689,0.126,4.79739414601695e-25,"7","Zfp36l2"
"Klf41",1.14324430413696e-28,1.45982521648092,0.711,0.138,1.26934415088327e-24,"7","Klf4"
"Actb1",1.60354928512548e-28,1.74036733476892,1,0.993,1.78042077127482e-24,"7","Actb"
"Oat",2.15544298604148e-28,0.832867827219192,0.778,0.165,2.39318834740185e-24,"7","Oat"
"Dhrs4",3.87642692425928e-28,0.395305649232056,0.333,0.029,4.30399681400508e-24,"7","Dhrs4"
"Jun2",8.23799463760722e-28,2.40655701209691,1,0.68,9.1466454461353e-24,"7","Jun"
"Ckb",8.7496965379806e-28,1.82236337329744,1,0.515,9.71478806611986e-24,"7","Ckb"
"Rab341",4.45439784773795e-27,0.601609467981586,0.356,0.036,4.94571793034345e-23,"7","Rab34"
"Cyp7b1",5.64945700031603e-27,0.361201240748957,0.267,0.019,6.27259210745089e-23,"7","Cyp7b1"
"Nfkbia",9.46139947944761e-27,1.60575795745135,0.822,0.241,1.05049918420307e-22,"7","Nfkbia"
"Fosb2",2.14294301127565e-26,1.92756930602194,1,0.619,2.37930962541936e-22,"7","Fosb"
"Cald1",2.74438155014901e-26,0.550987360489397,0.444,0.057,3.04708683513044e-22,"7","Cald1"
"Bok",4.72764216441935e-26,0.361201240748957,0.267,0.02,5.24910109515481e-22,"7","Bok"
"Cdyl",5.51966698237029e-26,0.350696133355487,0.311,0.028,6.12848625052573e-22,"7","Cdyl"
"Gstm2",1.12465924645961e-25,0.800312503653955,0.667,0.137,1.2487091613441e-21,"7","Gstm2"
"Csrnp1",1.35157442575096e-25,0.778706435809414,0.556,0.094,1.50065308491129e-21,"7","Csrnp1"
"Cdkn1c",3.68798793185445e-25,0.46160057916329,0.333,0.033,4.09477300073799e-21,"7","Cdkn1c"
"Cpne8",4.36522427449159e-25,0.395305649232056,0.311,0.029,4.84670851196801e-21,"7","Cpne8"
"Six3",6.70608083377427e-25,0.564994218483275,0.311,0.029,7.44576154973957e-21,"7","Six3"
"Rgma",6.76422208541771e-25,0.362373210789758,0.244,0.018,7.51031578143929e-21,"7","Rgma"
"Jund1",9.12607929889694e-25,1.51478849025486,0.933,0.399,1.01326858455653e-20,"7","Jund"
"Ier22",9.25665139420497e-25,2.29430302362153,0.978,0.479,1.02776600429858e-20,"7","Ier2"
"S100a11",9.3737440518194e-25,1.51529006947692,0.978,0.366,1.04076680207351e-20,"7","S100a11"
"Tuba1c",1.9943460076879e-24,0.433340367788494,0.222,0.015,2.21432237233588e-20,"7","Tuba1c"
"Nrcam",2.1552152458739e-24,0.971424290760976,0.867,0.246,2.39293548749379e-20,"7","Nrcam"
"Slc6a8",2.48246816789859e-24,0.590374953339543,0.311,0.031,2.7562844068178e-20,"7","Slc6a8"
"Ebpl",2.83311243076192e-24,0.41825827920889,0.378,0.044,3.14560473187496e-20,"7","Ebpl"
"Qk",2.8536051967909e-24,0.568550328720359,0.378,0.045,3.16835784999694e-20,"7","Qk"
"Arid5a",3.53492450978289e-24,0.377271546248232,0.267,0.022,3.92482668321194e-20,"7","Arid5a"
"Ifrd1",8.39217457168744e-24,1.02869085061314,0.733,0.184,9.31783142694456e-20,"7","Ifrd1"
"Lrp1",1.1285582935387e-23,0.386053865760631,0.333,0.035,1.25303827331602e-19,"7","Lrp1"
"Fth1",1.47919707493424e-23,1.05481175956263,1,1,1.64235251229949e-19,"7","Fth1"
"Proser2",1.7072510414561e-23,0.27168066914348,0.2,0.012,1.89556083132871e-19,"7","Proser2"
"Egr13",2.76423700125191e-23,1.88266200028627,1,0.683,3.06913234248999e-19,"7","Egr1"
"Sertad1",4.72924123986808e-23,0.636784979001245,0.489,0.079,5.25087654862553e-19,"7","Sertad1"
"Crispld2",4.93588120210762e-23,0.399175011414412,0.356,0.041,5.48030889870009e-19,"7","Crispld2"
"Nfkbiz",5.16904536913316e-23,0.382523020345177,0.244,0.019,5.73919107334854e-19,"7","Nfkbiz"
"Notch2",6.03667362767099e-23,0.358752944085422,0.333,0.036,6.7025187288031e-19,"7","Notch2"
"Pxmp2",6.05196908542579e-23,0.386053865760631,0.333,0.036,6.71950127554825e-19,"7","Pxmp2"
"Cebpb2",7.64067127730659e-23,1.61146910407242,0.867,0.288,8.48343731919351e-19,"7","Cebpb"
"Spry2",1.48657422157659e-22,0.493384288824022,0.333,0.037,1.65054335821649e-18,"7","Spry2"
"Zfp362",7.04644061178529e-22,1.67047410745057,0.867,0.307,7.82366301126521e-18,"7","Zfp36"
"Gadd45g1",7.63665454246948e-22,2.00627376340754,0.911,0.416,8.47897753850386e-18,"7","Gadd45g"
"Rpl231",9.10142950247816e-22,1.13918086940628,1,0.973,1.01053171766015e-17,"7","Rpl23"
"Rcan1",1.33121758185665e-21,0.710917950070672,0.422,0.064,1.47805088113544e-17,"7","Rcan1"
"Psap",1.76160496145172e-21,1.42737357154297,1,0.797,1.95590998869985e-17,"7","Psap"
"Ccdc107",1.82415562927288e-21,0.587890255269211,0.489,0.084,2.02535999518168e-17,"7","Ccdc107"
"Btg22",2.41469880937744e-21,2.17975601080201,0.978,0.705,2.68104008805177e-17,"7","Btg2"
"Phlda1",2.56022778002769e-21,0.668232363586814,0.289,0.031,2.84262090416475e-17,"7","Phlda1"
"Chst1",3.05176919363209e-21,0.306769822722034,0.244,0.021,3.38837933568971e-17,"7","Chst1"
"Rps81",3.09815107426928e-21,1.01473647712847,1,1,3.43987713776118e-17,"7","Rps8"
"Gsta4",3.8193996940224e-21,0.292959257076841,0.2,0.014,4.24067948027307e-17,"7","Gsta4"
"Yap1",4.26681770421537e-21,0.267552783520803,0.2,0.014,4.73744769699032e-17,"7","Yap1"
"Zyx",4.5374958077552e-21,0.511985499894767,0.378,0.051,5.0379815953506e-17,"7","Zyx"
"Ppic1",7.20700880485309e-21,0.326034079121218,0.267,0.026,8.00194187602839e-17,"7","Ppic"
"Pon2",7.68443526472466e-21,0.528184009144943,0.489,0.085,8.53202847442379e-17,"7","Pon2"
"Adh5",8.9036248533342e-21,0.715011760492025,0.644,0.154,9.88569467465696e-17,"7","Adh5"
"Nqo1",9.67472803735568e-21,0.467918898527252,0.333,0.041,1.0741850539876e-16,"7","Nqo1"
"Sox2",1.33317307408998e-20,0.810571293602796,0.511,0.098,1.4802220641621e-16,"7","Sox2"
"Gadd45b1",1.99888631674131e-20,1.1049346681304,0.556,0.112,2.21936347747787e-16,"7","Gadd45b"
"Ak3",2.39598723918397e-20,0.686704434943907,0.667,0.164,2.66026463166596e-16,"7","Ak3"
"Elmo2",2.5835275874316e-20,0.366247480632347,0.289,0.031,2.8684906803253e-16,"7","Elmo2"
"Tssc4",5.37585829710833e-20,1.1695419102366,1,0.674,5.96881546727938e-16,"7","Tssc4"
"Tuft1",5.58737381418126e-20,0.287085083485521,0.222,0.019,6.20366114588545e-16,"7","Tuft1"
"Mat2a",1.37512357448759e-19,1.06809676902811,0.689,0.189,1.52679970475358e-15,"7","Mat2a"
"Snn",1.61122476489913e-19,0.34199993438567,0.289,0.032,1.78894285646751e-15,"7","Snn"
"Tubb2a",1.64719544045712e-19,1.16235684348348,0.8,0.279,1.82888109753954e-15,"7","Tubb2a"
"Fam124a",1.67053856949445e-19,0.374571950472663,0.333,0.043,1.85479897370969e-15,"7","Fam124a"
"Fam43a",2.95690228444916e-19,0.313206517824216,0.222,0.019,3.2830486064239e-15,"7","Fam43a"
"Actg11",5.12708919096421e-19,1.55043047595581,1,0.938,5.69260712872756e-15,"7","Actg1"
"Pkdcc",5.26014701236416e-19,0.340266967161214,0.289,0.033,5.84034122782793e-15,"7","Pkdcc"
"Rps16",5.90393393594335e-19,0.838319068881123,1,1,6.5551378490779e-15,"7","Rps16"
"Smpdl3a",1.00532237708523e-18,0.357603386223095,0.311,0.039,1.11620943527773e-14,"7","Smpdl3a"
"Tpt12",1.48992131442498e-18,0.733007405127183,1,1,1.65425963540606e-14,"7","Tpt1"
"Carhsp1",3.33165240107529e-18,0.462162048343713,0.378,0.058,3.6991336609139e-14,"7","Carhsp1"
"Vegfa",7.53215702173545e-18,0.344313800223916,0.267,0.03,8.36295394123287e-14,"7","Vegfa"
"Utp11",1.50734355979601e-17,0.47850798536874,0.511,0.105,1.67360355444151e-13,"7","Utp11"
"Rnf122",1.58664504356327e-17,0.372286492504188,0.311,0.041,1.7616519918683e-13,"7","Rnf122"
"Emp31",1.65198642814451e-17,0.375716038590423,0.267,0.031,1.83420053116885e-13,"7","Emp3"
"Cd82",2.15304155325462e-17,0.575361499649743,0.533,0.117,2.3905220365786e-13,"7","Cd82"
"Tnfsf12",2.49435129459981e-17,0.296298603069783,0.267,0.031,2.76947824239417e-13,"7","Tnfsf12"
"Ecrg4",3.57151778656154e-17,0.300943098158387,0.244,0.027,3.96545619841927e-13,"7","Ecrg4"
"Nudt4",5.13226648021681e-17,0.569278858610594,0.4,0.071,5.69835547298472e-13,"7","Nudt4"
"Lmna",6.17399775141739e-17,0.96057729492857,0.822,0.344,6.85498970339873e-13,"7","Lmna"
"Il11ra1",1.01159221759345e-16,0.499470506563103,0.533,0.118,1.123170839194e-12,"7","Il11ra1"
"Hspa21",1.18734132715009e-16,0.394033744691279,0.311,0.044,1.31830507553475e-12,"7","Hspa2"
"Mest1",1.69174515622893e-16,1.02346457362543,0.8,0.306,1.87834464696098e-12,"7","Mest"
"Ece1",2.53594253493293e-16,0.876862639893422,0.844,0.354,2.81565699653603e-12,"7","Ece1"
"Ier5l",4.89227313718507e-16,0.256992138261319,0.2,0.019,5.43189086421658e-12,"7","Ier5l"
"Mettl61",5.41897739367132e-16,0.470119300029136,0.467,0.096,6.01669060019326e-12,"7","Mettl6"
"Sat2",5.79879969485266e-16,0.400892846553935,0.289,0.04,6.43840730119491e-12,"7","Sat2"
"Tst",7.93097153707214e-16,0.895851692383967,0.844,0.356,8.8057576976112e-12,"7","Tst"
"Mpp6",8.99645791528162e-16,0.52199869503561,0.4,0.076,9.98876722333718e-12,"7","Mpp6"
"Rps5",3.19104843071998e-15,0.73288178084452,1,0.998,3.5430210726284e-11,"7","Rps5"
"Adgrl3",3.58137431464384e-15,0.410485818578886,0.356,0.061,3.97639990154906e-11,"7","Adgrl3"
"Rplp12",3.90357627304514e-15,0.727247464134249,1,0.999,4.33414073596202e-11,"7","Rplp1"
"Dbi",4.23050191174771e-15,0.757292052612459,0.844,0.341,4.69712627261348e-11,"7","Dbi"
"Itm2b",5.50810256887699e-15,0.670967102035384,1,1,6.11564628222412e-11,"7","Itm2b"
"Atp1b1",7.43816687703133e-15,0.925777564453633,0.978,0.777,8.25859668356788e-11,"7","Atp1b1"
"Bhlhe401",9.35863049793711e-15,0.83175239426461,0.622,0.187,1.03908874418596e-10,"7","Bhlhe40"
"Rpl11",1.10596539544501e-14,0.652070994189534,1,1,1.2279533785626e-10,"7","Rpl11"
"Anxa51",1.17920236800677e-14,1.03057809448265,0.978,0.647,1.30926838919791e-10,"7","Anxa5"
"Bst2",1.195750947522e-14,0.665713956122946,0.667,0.205,1.32764227703368e-10,"7","Bst2"
"Rpl121",1.30820977725616e-14,0.694558099721619,1,0.998,1.45250531568751e-10,"7","Rpl12"
"Ntrk2",1.4093160812185e-14,0.783822965322301,0.889,0.396,1.56476364497691e-10,"7","Ntrk2"
"Plekhb1",1.62279624387894e-14,0.786431953050998,0.511,0.134,1.80179066957879e-10,"7","Plekhb1"
"Nr4a12",1.78580776979416e-14,1.25174368197287,0.778,0.333,1.98278236680246e-10,"7","Nr4a1"
"Cyb5r3",2.14049186404007e-14,0.473570744243529,0.4,0.082,2.37658811664369e-10,"7","Cyb5r3"
"Socs32",2.67629907825376e-14,1.38226729784001,0.889,0.4,2.97149486658515e-10,"7","Socs3"
"Ccdc85b",2.92358234361004e-14,0.992638036013984,0.689,0.238,3.24605347611023e-10,"7","Ccdc85b"
"Rab2b",3.75332848019666e-14,0.476177049529561,0.556,0.144,4.16732061156235e-10,"7","Rab2b"
"Rps31",3.98070764486e-14,0.664280792753946,1,0.997,4.41977969808806e-10,"7","Rps3"
"Rplp01",5.2299978122048e-14,0.65274856815635,1,0.999,5.80686657089099e-10,"7","Rplp0"
"Ptms1",6.88968953755368e-14,0.751314691463386,1,0.965,7.64962229354586e-10,"7","Ptms"
"Fos2",6.92095518627917e-14,1.18709227304477,1,0.905,7.68433654332576e-10,"7","Fos"
"Trib1",8.15872988112212e-14,0.380186671590221,0.2,0.023,9.05863778700989e-10,"7","Trib1"
"Ppp2r5b",9.34541209057018e-14,0.40221297792022,0.444,0.098,1.03762110441601e-09,"7","Ppp2r5b"
"Hey1",1.0348802070063e-13,0.289936738501369,0.244,0.033,1.14902749383909e-09,"7","Hey1"
"Lix1l",1.34071222558402e-13,0.424423094914441,0.467,0.108,1.48859278406594e-09,"7","Lix1l"
"Cdkn2c",2.09821416566653e-13,0.49375657320539,0.533,0.142,2.32964718813955e-09,"7","Cdkn2c"
"Zdhhc2",2.2254934872389e-13,0.566530798712555,0.511,0.135,2.47096541888135e-09,"7","Zdhhc2"
"Tmem35b",2.30672519559841e-13,0.458820866053928,0.444,0.104,2.56115698467292e-09,"7","Tmem35b"
"Xbp1",2.44054361376255e-13,0.798979494883963,0.867,0.379,2.70973557436056e-09,"7","Xbp1"
"Ifngr2",2.70785816349842e-13,0.263824683762711,0.244,0.034,3.0065349189323e-09,"7","Ifngr2"
"Aplp2",3.31728947479556e-13,0.59170792100816,0.667,0.206,3.68318650386551e-09,"7","Aplp2"
"Fbxl6",3.34335299332874e-13,0.399521883984009,0.444,0.102,3.7121248284929e-09,"7","Fbxl6"
"Rbms2",4.58057847498455e-13,0.341036917835067,0.289,0.048,5.08581628077535e-09,"7","Rbms2"
"Mpped2",5.64802939972716e-13,0.332542123669612,0.311,0.055,6.27100704251707e-09,"7","Mpped2"
"Leprot",6.57315548489766e-13,0.575335125210004,0.556,0.164,7.29817453488187e-09,"7","Leprot"
"Gstp1",8.81279056802243e-13,0.76747918038616,0.911,0.487,9.78484136767531e-09,"7","Gstp1"
"Sav1",1.4372890450419e-12,0.347382546615307,0.311,0.056,1.59582202671002e-08,"7","Sav1"
"Laptm4a",1.50911433134124e-12,0.628508896369482,1,0.958,1.67556964208818e-08,"7","Laptm4a"
"Gipc1",1.51765482617125e-12,0.510836104155535,0.622,0.194,1.68505215349793e-08,"7","Gipc1"
"Rab5if",1.52646357050002e-12,0.593123021701204,0.644,0.219,1.69483250232617e-08,"7","Rab5if"
"Vegfc1",1.58687327044808e-12,0.338432102764222,0.333,0.063,1.7619053921785e-08,"7","Vegfc"
"Cib1",1.70223057461333e-12,0.419555876965854,0.4,0.09,1.88998660699318e-08,"7","Cib1"
"Mrps25",1.70233072655688e-12,0.427144001869797,0.422,0.099,1.89009780569611e-08,"7","Mrps25"
"Pole3",1.90785423121757e-12,0.397858480767252,0.311,0.058,2.11829055292087e-08,"7","Pole3"
"Ppib",2.26276594648102e-12,0.776636119688072,0.911,0.525,2.51234903037788e-08,"7","Ppib"
"Rpl14",2.71817054814433e-12,0.527610795596136,1,1,3.01798475960465e-08,"7","Rpl14"
"A2m",2.75265397798667e-12,0.480439974500483,0.533,0.149,3.0562717117586e-08,"7","A2m"
"Klf10",2.77830779245523e-12,0.396733572296311,0.311,0.058,3.08475514196304e-08,"7","Klf10"
"Nfib",2.91958285488024e-12,0.362046500485905,0.289,0.051,3.24161284377353e-08,"7","Nfib"
"Mylip",3.11220092637415e-12,0.420101216243142,0.378,0.083,3.45547668855322e-08,"7","Mylip"
"Acsl3",3.17574519048968e-12,0.484733447924621,0.556,0.161,3.5260298850007e-08,"7","Acsl3"
"Sh3bgrl",3.47704301125049e-12,0.650681418214172,0.711,0.273,3.86056085539142e-08,"7","Sh3bgrl"
"Dnaja12",3.630514873096e-12,1.0554239834045,1,0.801,4.03096066359849e-08,"7","Dnaja1"
"Gpx1",4.08481635192918e-12,0.936981909019695,0.711,0.29,4.53537159554697e-08,"7","Gpx1"
"Scp2",4.16234298543216e-12,0.754390866210134,1,0.892,4.62144941672532e-08,"7","Scp2"
"Efhd2",4.44532311823029e-12,0.374774867654211,0.311,0.059,4.93564225817109e-08,"7","Efhd2"
"Prdx61",4.48037104716847e-12,0.508318908063996,0.467,0.125,4.97455597367115e-08,"7","Prdx6"
"Sox41",4.78067519350294e-12,0.567147909298632,0.489,0.133,5.30798366734631e-08,"7","Sox4"
"Trim8",4.80380746177141e-12,0.435250268252782,0.489,0.131,5.3336674248048e-08,"7","Trim8"
"Ywhaz",5.81035147539237e-12,0.6601278534189,0.778,0.335,6.45123324312815e-08,"7","Ywhaz"
"Fut8",6.27683644985548e-12,0.312252590991617,0.289,0.051,6.96917151027454e-08,"7","Fut8"
"Clptm1l",6.34964522433866e-12,0.492909444734855,0.778,0.286,7.05001109258322e-08,"7","Clptm1l"
"Rps231",6.41954134094298e-12,0.507517004254441,1,0.999,7.12761675084899e-08,"7","Rps23"
"Hmg20b",7.90918670739044e-12,0.481936376585549,0.444,0.116,8.78157000121561e-08,"7","Hmg20b"
"Ccnd1",8.6041393210303e-12,0.677927595407868,0.533,0.163,9.55317588813995e-08,"7","Ccnd1"
"Rsu1",1.00090038176348e-11,0.452081030059151,0.489,0.135,1.11129969387199e-07,"7","Rsu1"
"Pgm2",1.02740313696842e-11,0.360643494220104,0.378,0.085,1.14072570297604e-07,"7","Pgm2"
