"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pnkd",9.75841252945371e-08,0.325761494336883,0.529,0.337,0.00108347654314525,"1","Pnkd"
"Srp14",1.06591974856368e-07,0.313122788775432,0.885,0.908,0.00118349069683026,"1","Srp14"
"Blvrb",1.21223253638314e-07,0.288504164850148,0.418,0.241,0.0013459417851462,"1","Blvrb"
"Psmb5",1.25076806681281e-07,0.364565337800955,0.586,0.429,0.00138872778458227,"1","Psmb5"
"Naxe",1.2987002276711e-07,0.332968113037549,0.57,0.379,0.00144194686278322,"1","Naxe"
"Ndufb8",1.30447717876638e-07,0.327019767233117,0.783,0.719,0.00144836101158431,"1","Ndufb8"
"Cfdp1",1.35220514293238e-07,0.319561080343446,0.496,0.306,0.00150135337019782,"1","Cfdp1"
"Mdh1",1.5446120690117e-07,0.271790055114067,0.951,0.963,0.00171498278022369,"1","Mdh1"
"Trappc2l",1.55578131766421e-07,0.334327248032647,0.676,0.55,0.00172738399700257,"1","Trappc2l"
"Elof1",1.57492459286237e-07,0.330880429031088,0.611,0.426,0.00174863877545509,"1","Elof1"
"Mpc2",1.80634852585735e-07,0.332599248940251,0.627,0.436,0.00200558876825941,"1","Mpc2"
"Ap2s1",1.90678706219203e-07,0.346922574803034,0.598,0.425,0.00211710567515181,"1","Ap2s1"
"Cox7b",1.9097487411882e-07,0.327871386979999,0.82,0.822,0.00212039402734126,"1","Cox7b"
"Tmem256",1.97682170351409e-07,0.363306660306655,0.725,0.639,0.00219486513741169,"1","Tmem256"
"Glo1",1.98233283466577e-07,0.335971438075501,0.414,0.25,0.0022009841463294,"1","Glo1"
"Cisd3",2.13043144061097e-07,0.373220232161631,0.594,0.441,0.00236541802851036,"1","Cisd3"
"Tusc3",2.2221557949576e-07,0.340257741307233,0.623,0.44,0.00246725957914142,"1","Tusc3"
"Psmc2",2.37634976526215e-07,0.279733072630928,0.496,0.301,0.00263846114437057,"1","Psmc2"
"B9d1",2.41241979676613e-07,0.253710912067216,0.352,0.188,0.00267850970034943,"1","B9d1"
"Pigp",2.68867735949722e-07,0.33279690750014,0.693,0.497,0.00298523847224976,"1","Pigp"
